OTU_2850,,Arthropoda,phylum,1,Insecta,class,1,Diptera,order,1,Chironomidae,family,1,Chironomus,genus,1,Chironomus transvaalensis,species,1
OTU_2884,,Chordata,phylum,1,Ascidiacea,class,1,Stolidobranchia,order,1,Pyuridae,family,1,Microcosmus,genus,1,Microcosmus squamiger,species,1
OTU_2885,,Annelida,phylum,1,Polychaeta,class,1,Eunicida,order,1,Onuphidae,family,1,Diopatra,genus,1,Diopatra aciculata,species,0.94
OTU_2887,,Mollusca,phylum,1,Gastropoda,class,1,,,,Siphonariidae,family,1,Siphonaria,genus,1,Siphonaria serrata,species,1
OTU_2905,,Chordata,phylum,1,Ascidiacea,class,1,Stolidobranchia,order,1,Styelidae,family,1,Botrylloides,genus,1,Botrylloides leachii,species,1
OTU_3016,,Bryozoa,phylum,1,Gymnolaemata,class,1,Ctenostomatida,order,1,Vesiculariidae,family,1,Bowerbankia,genus,1,Bowerbankia gracilis,species,1
OTU_3076,,Mollusca,phylum,1,Bivalvia,class,1,Mytiloida,order,1,Mytilidae,family,1,Semimytilus,genus,1,Semimytilus algosus,species,1
OTU_3149,,Mollusca,phylum,1,Bivalvia,class,1,Mytiloida,order,1,Mytilidae,family,1,Mytilus,genus,1,Mytilus galloprovincialis,species,1
OTU_3210,,Porifera,phylum,1,Demospongiae,class,1,Halichondrida,order,1,Hymeniacidonidae,family,1,Hymeniacidon,genus,1,Hymeniacidon perlevis,species,1
OTU_3245,,Cnidaria,phylum,1,Hydrozoa,class,1,Anthoathecata,order,1,Rathkeidae,family,1,Rathkea,genus,1,Rathkea octopunctata,species,1
OTU_3286,,Cnidaria,phylum,1,Hydrozoa,class,1,Siphonophorae,order,1,Diphyidae,family,1,Muggiaea,genus,1,Muggiaea atlantica,species,1
OTU_3312,,Bryozoa,phylum,1,Gymnolaemata,class,1,Cheilostomatida,order,1,Bugulidae,family,1,Bugula,genus,1,Bugula stolonifera,species,1
OTU_3314,,Cnidaria,phylum,1,Hydrozoa,class,1,Leptothecata,order,1,Campanulariidae,family,1,Obelia,genus,1,Obelia bidentata,species,1
OTU_3351,,Bryozoa,phylum,1,Gymnolaemata,class,1,Cheilostomatida,order,1,Bugulidae,family,1,Bugula,genus,1,Bugula flabellata,species,1
OTU_3389,,Mollusca,phylum,1,Bivalvia,class,1,Mytiloida,order,1,Mytilidae,family,1,Semimytilus,genus,1,Semimytilus algosus,species,1
OTU_3419,,Mollusca,phylum,1,Bivalvia,class,1,Mytiloida,order,1,Mytilidae,family,1,Perna,genus,1,Perna perna,species,0.75
OTU_3447,,Chordata,phylum,1,Actinopteri,class,1,Atheriniformes,order,1,Atherinidae,family,1,Atherina,genus,1,Atherina breviceps,species,1
OTU_3498,,Mollusca,phylum,1,Bivalvia,class,1,Mytiloida,order,1,Mytilidae,family,1,Mytilus,genus,1,Mytilus galloprovincialis,species,1
OTU_3541,,Chordata,phylum,1,Ascidiacea,class,1,Enterogona,order,1,Ascidiidae,family,1,Ascidiella,genus,1,Ascidiella aspersa,species,1
OTU_3622,,Bryozoa,phylum,1,Gymnolaemata,class,1,Cheilostomatida,order,1,Bugulidae,family,1,Bugula,genus,1,Bugula neritina,species,1
OTU_3683,,Porifera,phylum,1,Demospongiae,class,1,Poecilosclerida,order,0.97,Tedaniidae,family,0.7,Tedania,genus,0.7,Tedania oxeata,species,0.53
OTU_3709,,Nematoda,phylum,1,Chromadorea,class,1,Rhabditida,order,0.87,Diplogastridae,family,0.82,Parapristionchus,genus,0.81,Parapristionchus giblindavisi,species,0.81
OTU_3717,,Arthropoda,phylum,1,Maxillopoda,class,1,Sessilia,order,1,Balanidae,family,1,Balanus,genus,1,Balanus glandula,species,1
OTU_3722,,Arthropoda,phylum,1,Maxillopoda,class,1,Sessilia,order,1,Tetraclitidae,family,0.99,Tetraclita,genus,0.99,Tetraclita serrata,species,0.99
OTU_3747,,Mollusca,phylum,1,Gastropoda,class,1,,,,Nassariidae,family,1,Nassarius,genus,1,Nassarius kraussianus,species,1
OTU_3748,,Chordata,phylum,1,Actinopteri,class,1,,,,Haemulidae,family,1,Pomadasys,genus,1,Pomadasys commersonnii,species,1
OTU_3759,,Chordata,phylum,1,Actinopteri,class,1,Clupeiformes,order,1,Engraulidae,family,1,Engraulis,genus,1,Engraulis encrasicolus,species,1
OTU_3809,,Mollusca,phylum,1,Gastropoda,class,1,,,,Trochidae,family,1,Oxystele,genus,1,Oxystele tigrina,species,1
OTU_3850,,Nematoda,phylum,1,Chromadorea,class,1,Rhabditida,order,0.6,Strongyloididae,family,0.22,Strongyloides,genus,0.22,Strongyloides mirzai,species,0.2
OTU_3881,,Chordata,phylum,1,Actinopteri,class,1,Spariformes,order,1,Sparidae,family,1,Pterogymnus,genus,1,Pterogymnus laniarius,species,1
OTU_3928,,Chordata,phylum,1,Actinopteri,class,1,Gadiformes,order,1,Merlucciidae,family,1,Merluccius,genus,1,Merluccius paradoxus,species,1
OTU_4022,,Cnidaria,phylum,1,Hydrozoa,class,1,Leptothecata,order,0.79,Campanulariidae,family,0.77,Obelia,genus,0.33,Obelia dichotoma,species,0.28
OTU_4047,,Echinodermata,phylum,1,Crinoidea,class,1,Comatulida,order,1,Comatulidae,family,0.99,Clarkcomanthus,genus,0.71,Clarkcomanthus littoralis,species,0.44
OTU_4087,,Arthropoda,phylum,1,Malacostraca,class,1,Isopoda,order,1,Cirolanidae,family,1,Bathynomus,genus,1,Bathynomus giganteus,species,1
OTU_4104,,Chordata,phylum,1,Actinopteri,class,1,Blenniiformes,order,1,Blenniidae,family,1,Parablennius,genus,1,Parablennius pilicornis,species,1
OTU_4118,,Chordata,phylum,1,Actinopteri,class,1,,,,Ambassidae,family,1,Ambassis,genus,1,Ambassis dussumieri,species,1
OTU_4133,,Chordata,phylum,1,Actinopteri,class,0.71,Blenniiformes,order,0.21,Clinidae,family,0.19,Clinus,genus,0.19,Clinus agilis,species,0.12
OTU_4146,,Porifera,phylum,1,Demospongiae,class,1,Poecilosclerida,order,1,Coelosphaeridae,family,0.99,Lissodendoryx,genus,0.99,Lissodendoryx sigmata,species,0.99
OTU_4238,,Arthropoda,phylum,1,Branchiopoda,class,1,Diplostraca,order,1,Podonidae,family,1,Evadne,genus,1,Evadne nordmanni,species,1
OTU_4251,,Mollusca,phylum,1,Bivalvia,class,1,Mytiloida,order,1,Mytilidae,family,1,Mytilus,genus,1,Mytilus edulis,species,1
OTU_4252,,Arthropoda,phylum,1,Maxillopoda,class,0.98,Sessilia,order,0.98,Chthamalidae,family,0.96,Chthamalus,genus,0.95,Chthamalus dentatus,species,0.95
OTU_4279,,Chordata,phylum,1,Actinopteri,class,1,Spariformes,order,1,Sparidae,family,1,Spondyliosoma,genus,1,Spondyliosoma emarginatum,species,0.98
OTU_4292,,Echinodermata,phylum,1,Crinoidea,class,1,Comatulida,order,1,Antedonidae,family,0.97,Annametra,genus,0.97,Annametra occidentalis,species,0.97
OTU_4341,,Mollusca,phylum,1,Gastropoda,class,1,,,,Littorinidae,family,1,Afrolittorina,genus,1,Afrolittorina knysnaensis,species,1
