"","BR","CN","DU","EL","HB","HN","KN","MB","MN","NK","PA","PE","RB","RN","SM","SN","SY","TB"
"OTU_2467",0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
"OTU_2469",0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0
"OTU_2471",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"OTU_2472",0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2478",0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"OTU_249",0,0,418,0,0,0,0,0,0,0,0,64,24,20,0,0,0,0
"OTU_2507",0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
"OTU_2512",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
"OTU_252",101,6,0,0,0,0,0,8,470,0,0,0,0,0,93,402,0,0
"OTU_2531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
"OTU_254",0,155,0,0,5,115,0,0,151,0,0,0,0,0,16,16,0,0
"OTU_2542",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"OTU_2547",0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_2548",0,2,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0
"OTU_2551",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
"OTU_256",215,0,9,154,0,0,0,2,0,45,122,14,0,356,0,0,0,0
"OTU_2580",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"OTU_2584",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"OTU_259",0,0,0,0,0,0,0,0,0,0,0,0,638,0,0,0,0,0
"OTU_26",0,100,0,0,0,0,30,274,3160,17,0,2797,0,0,2098,0,5273,29
"OTU_2600",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2601",0,3,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0
"OTU_2622",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2632",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
"OTU_2637",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2669",0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_267",0,0,0,0,0,0,142,0,0,308,0,0,0,0,0,0,0,0
"OTU_2671",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
