"","BR","CN","DU","EL","HB","HN","KN","MB","MN","NK","PA","PE","RB","RN","SM","SN","SY","TB"
"OTU_1398",0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14",0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_140",0,1424,0,0,0,0,0,0,2243,0,0,0,0,0,0,0,0,0
"OTU_1403",0,0,0,0,0,0,0,38,41,0,0,0,0,0,0,0,0,0
"OTU_1404",0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0
"OTU_1405",0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0
"OTU_1406",0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0
"OTU_1407",0,0,0,0,27,0,0,0,0,0,0,0,0,0,7,0,0,17
"OTU_1408",0,0,0,0,0,7,0,0,0,0,0,0,0,0,32,7,0,19
"OTU_1409",0,0,0,0,0,0,0,10,38,0,0,29,0,0,0,0,0,0
"OTU_141",0,1627,0,0,325,15,8,16,799,22,0,0,0,0,37,0,0,41
"OTU_1410",0,15,0,0,0,0,0,0,57,8,0,0,0,0,0,0,0,0
"OTU_1412",0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,17
"OTU_1415",0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0
"OTU_1418",0,0,87,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0
"OTU_1419",0,0,49,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0
"OTU_142",0,856,0,0,0,0,0,0,1667,23,0,0,0,0,0,0,0,0
"OTU_1420",0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,7
"OTU_1421",0,0,0,0,18,0,0,33,38,4,0,0,0,0,0,0,0,0
"OTU_1422",0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
"OTU_1425",0,0,6,0,0,0,0,0,0,0,0,0,84,29,0,0,0,0
"OTU_1427",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"OTU_1428",0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0
"OTU_1429",0,28,0,0,0,0,0,0,37,0,0,0,0,0,10,0,0,0
"OTU_143",2583,0,0,0,0,0,16,0,0,102,319,0,0,0,15,0,0,0
"OTU_1431",0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0
"OTU_1432",0,44,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
"OTU_1434",0,0,0,0,0,0,0,0,0,0,0,0,45,52,0,0,0,0
"OTU_1437",0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1438",0,0,39,0,0,0,0,0,0,0,0,0,40,23,0,0,0,0
"OTU_1439",0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0
"OTU_144",0,0,0,0,0,0,0,0,2658,2,0,0,0,0,0,0,0,0
"OTU_1440",0,84,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"OTU_1441",0,0,0,0,0,0,15,0,0,0,0,83,0,0,0,0,0,0
"OTU_1442",0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0
"OTU_1443",0,0,0,0,0,0,0,26,63,12,0,0,0,0,0,0,0,0
"OTU_1446",0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0
"OTU_1447",0,0,0,0,0,0,0,25,26,0,0,10,0,0,0,0,0,0
"OTU_1448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,17,0,0
"OTU_1449",15,0,0,0,0,0,0,0,0,19,0,0,0,35,0,0,0,0
"OTU_145",0,0,0,350,779,62,0,0,0,0,0,42,0,0,408,70,0,406
"OTU_1450",0,0,0,0,0,26,0,0,0,0,50,0,0,0,0,0,0,0
"OTU_1453",0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1454",0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1455",0,0,0,0,0,0,0,45,31,0,0,0,0,0,0,0,0,0
"OTU_1456",0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1457",0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1458",0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1459",0,30,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_146",12,26,0,0,0,0,6,645,289,1478,0,0,0,0,0,0,0,0
"OTU_1460",0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1461",0,0,0,9,18,7,0,10,0,0,0,7,0,0,0,0,0,11
"OTU_1462",0,0,0,0,0,0,0,0,0,0,0,0,19,0,33,0,10,0
"OTU_1468",0,20,0,0,10,0,0,0,0,0,0,0,0,0,25,0,0,12
"OTU_1469",0,5,0,0,0,0,0,4,12,0,0,0,82,0,0,0,0,0
"OTU_147",0,0,2969,0,0,0,312,0,0,0,0,0,1769,0,0,0,0,0
"OTU_1472",0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
"OTU_1473",0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0
"OTU_1474",0,0,9,47,0,0,0,0,0,0,0,0,0,0,8,0,0,7
"OTU_1475",0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1476",0,0,0,34,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"OTU_1477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,7,0
"OTU_1478",0,67,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"OTU_148",0,0,0,0,74,18,0,188,85,0,0,0,0,0,2165,221,298,0
"OTU_1481",0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
"OTU_1484",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,65,0,0
"OTU_1486",10,0,0,0,0,0,41,0,0,0,0,0,0,0,24,0,0,0
"OTU_149",0,0,0,0,0,1942,0,184,0,0,0,0,0,0,0,0,0,0
"OTU_1490",0,34,0,0,0,0,0,17,16,0,0,0,0,0,0,0,0,0
"OTU_1491",0,0,0,0,0,0,3,0,0,67,0,0,0,0,0,0,0,0
"OTU_1492",0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0
"OTU_1494",0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1495",0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1496",45,0,0,0,4,0,0,0,0,0,0,20,0,0,0,0,0,5
"OTU_1497",0,11,37,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
"OTU_1498",0,0,0,0,8,0,0,13,45,0,0,0,0,0,0,0,0,0
"OTU_1499",0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0
"OTU_15",0,15,0,0,0,0,21694,0,9,7,0,0,13721,0,0,0,6302,0
"OTU_150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,1850,0,0
"OTU_1500",0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0
"OTU_1504",0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
"OTU_1505",0,0,82,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"OTU_1506",0,0,0,0,0,0,0,7,57,0,0,0,0,0,0,0,0,0
"OTU_1507",0,0,0,0,0,0,0,0,34,0,0,30,0,0,0,0,0,0
"OTU_1508",0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1509",0,0,0,0,0,0,36,0,0,0,0,0,0,0,7,0,0,27
"OTU_151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,28,146,0
"OTU_1512",0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1516",0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0
"OTU_1517",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"OTU_1519",0,0,0,0,0,0,0,56,19,0,0,0,0,0,0,0,0,0
"OTU_152",0,0,24,0,0,0,0,0,0,0,0,0,0,0,229,26,2240,0
"OTU_1521",0,0,0,0,7,8,0,23,9,0,0,0,0,0,0,0,0,0
"OTU_1522",7,41,9,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
"OTU_1523",0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1524",0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0
"OTU_153",138,0,0,2286,0,0,0,0,0,0,0,0,455,0,0,0,0,0
"OTU_1530",0,0,0,0,17,0,0,0,7,0,0,0,6,0,0,0,11,0
"OTU_1531",0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0
"OTU_1533",0,0,42,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"OTU_1535",0,0,0,0,40,12,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1536",0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0
"OTU_1537",0,0,0,0,0,0,0,0,0,0,0,0,85,8,0,0,0,0
"OTU_1538",0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1539",0,0,0,0,29,0,0,0,0,0,0,46,0,0,0,0,0,0
"OTU_154",2196,0,0,13,105,0,27,0,0,261,0,0,0,0,32,0,13,0
"OTU_1540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0
"OTU_1542",0,34,0,0,0,0,0,16,0,0,0,11,0,0,0,0,0,0
"OTU_1545",0,0,0,0,41,0,0,19,0,0,0,0,0,0,0,0,0,0
"OTU_1546",0,0,0,0,0,0,15,0,39,12,0,0,0,0,0,0,0,0
"OTU_1547",0,0,0,67,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"OTU_155",42,0,0,361,0,0,0,0,0,0,165,0,0,10,12,0,0,1132
"OTU_1550",0,42,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
"OTU_1551",0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0
"OTU_1552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"OTU_1554",0,0,13,0,0,0,0,12,12,0,0,0,23,0,12,0,0,0
"OTU_1555",0,0,0,0,0,0,0,0,0,0,0,48,46,0,0,0,0,0
"OTU_1556",0,12,14,19,0,0,0,0,0,0,11,10,0,0,0,0,0,0
"OTU_1558",0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
"OTU_156",2166,8,0,157,19,0,5,100,34,11,0,106,90,40,17,0,0,50
"OTU_1560",0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0
"OTU_1561",0,0,0,0,25,0,0,10,11,0,0,0,0,0,0,0,0,6
"OTU_1562",0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0
"OTU_1563",0,0,0,60,0,0,0,26,0,0,0,0,0,0,0,0,0,0
"OTU_1564",0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0
"OTU_1565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,41,0,0
"OTU_1566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,9,0,0
"OTU_1567",0,39,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"OTU_157",0,0,295,0,0,0,0,0,0,0,385,0,2970,0,0,0,0,0
"OTU_1571",0,0,0,41,0,0,0,0,0,0,0,0,6,15,0,0,0,0
"OTU_1575",0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1577",77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1578",0,0,0,0,25,0,24,0,0,0,0,0,0,0,0,0,0,0
"OTU_1579",0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0
"OTU_158",0,0,0,0,32,14,0,0,0,0,0,0,0,0,11,5,0,1431
"OTU_1580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,21
"OTU_1581",0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0
"OTU_1583",0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1584",0,28,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
"OTU_1585",0,24,0,0,0,0,0,0,0,0,19,0,0,11,0,0,0,0
"OTU_1587",0,0,0,0,0,0,0,0,0,0,21,0,0,45,0,0,0,0
"OTU_1588",0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0
"OTU_159",0,0,0,0,0,0,0,0,0,0,0,2975,146,93,0,0,0,0
"OTU_1590",0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0
"OTU_1598",0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1599",0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_16",0,0,0,0,0,0,0,350,1350,390,0,32637,0,0,0,7686,812,0
"OTU_160",0,0,0,0,0,0,0,0,0,0,0,932,4452,0,0,0,0,0
"OTU_1600",0,0,0,0,12,0,0,0,0,0,0,0,0,0,25,0,0,9
"OTU_1602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"OTU_1603",0,0,0,0,0,0,0,0,0,0,0,0,69,17,0,0,0,0
"OTU_1606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
"OTU_1607",0,26,0,0,0,0,0,0,20,0,0,8,0,0,0,0,0,0
"OTU_1608",0,15,0,7,0,0,0,0,0,0,0,0,0,0,9,5,7,5
"OTU_1609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,11
"OTU_161",11,0,0,28,1344,21,0,0,0,0,0,0,0,0,48,0,75,0
"OTU_1610",0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0
"OTU_1611",0,0,40,0,0,0,0,6,3,0,0,0,39,0,0,0,0,0
"OTU_1612",0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1613",0,0,0,0,31,0,0,0,0,0,0,0,0,0,22,0,0,0
"OTU_1617",0,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0
"OTU_1618",0,0,35,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0
"OTU_162",0,0,0,0,0,0,0,0,0,0,0,0,0,2336,0,0,0,0
"OTU_1622",0,0,0,0,0,0,0,0,0,0,0,0,0,35,29,0,0,0
"OTU_1624",0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1627",0,0,0,44,0,0,0,16,0,0,0,10,0,0,0,0,0,0
"OTU_1628",0,0,0,0,21,9,0,0,0,0,0,0,0,0,0,0,0,8
"OTU_1630",0,0,0,6,0,0,0,0,0,26,19,0,0,0,0,0,0,0
"OTU_1635",68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1636",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"OTU_1638",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,41,0,0
"OTU_1639",0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,4
"OTU_164",15,0,0,0,0,0,0,0,0,0,394,0,0,0,22,0,357,0
"OTU_1640",0,0,0,0,0,0,0,0,31,20,0,0,0,0,0,0,0,0
"OTU_1642",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,13,0
"OTU_1643",0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1644",0,0,29,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1645",0,0,0,0,0,0,0,0,0,0,0,0,0,38,19,3,0,0
"OTU_1646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
"OTU_1648",0,49,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1649",0,0,47,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
"OTU_165",0,0,0,0,149,29,0,0,0,0,0,0,0,0,0,0,0,1277
"OTU_1653",0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0
"OTU_1655",0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1656",0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1657",0,28,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_166",1203,0,0,217,0,0,16,0,0,0,0,0,17,1210,0,0,0,314
"OTU_1660",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
"OTU_1662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
"OTU_1663",0,41,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
"OTU_1665",0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
"OTU_1666",0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1667",0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,18,0
"OTU_1669",0,0,0,0,36,12,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_167",0,331,0,0,0,0,215,136,285,48,0,0,1506,209,152,72,0,0
"OTU_1671",0,0,0,0,0,0,0,25,10,9,10,0,0,0,0,0,0,0
"OTU_1674",0,0,0,0,0,0,0,0,0,0,0,0,40,30,0,0,0,0
"OTU_1675",0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1677",0,0,0,0,0,0,0,0,10,0,0,41,0,0,0,0,0,0
"OTU_1678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"OTU_1679",0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0
"OTU_168",55,2016,0,0,189,0,0,0,130,0,0,0,0,0,39,36,0,0
"OTU_1680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
"OTU_1683",0,0,0,0,0,0,0,25,0,0,0,0,0,0,35,0,6,0
"OTU_1685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,5
"OTU_1686",58,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"OTU_1689",0,24,0,0,0,17,0,0,0,0,0,0,0,0,0,23,0,0
"OTU_169",36,653,0,0,1324,76,88,0,153,59,0,8,0,0,24,0,0,0
"OTU_1690",0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1691",0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0
"OTU_1693",0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1694",0,23,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"OTU_1695",0,0,49,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
"OTU_1696",0,0,12,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
"OTU_1698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0
"OTU_17",476,12,0,0,0,0,26,48460,19,0,0,145,0,0,0,0,0,0
"OTU_170",12,0,0,97,0,0,8,26,48,12,0,2087,0,0,0,0,5,0
"OTU_1700",0,0,0,0,0,0,0,0,0,0,0,17,0,0,23,0,0,0
"OTU_1702",0,0,0,0,0,0,12,0,34,0,0,0,0,0,0,0,0,0
"OTU_1704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"OTU_1705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30
"OTU_1706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
"OTU_1708",0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0
"OTU_171",0,851,0,0,0,0,197,0,395,669,0,105,0,0,0,0,0,0
"OTU_1710",39,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
"OTU_1711",0,45,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"OTU_1712",0,11,10,0,0,0,5,6,13,0,0,0,0,3,0,0,0,0
"OTU_1713",0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0
"OTU_1715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0
"OTU_1716",0,15,0,0,0,0,0,0,25,0,0,0,8,0,0,0,0,0
"OTU_1718",0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0
"OTU_1719",0,0,16,0,0,0,0,0,0,0,21,0,0,0,0,0,0,18
"OTU_172",0,16,0,0,76,0,50,281,12,0,0,0,0,20,509,55,419,539
"OTU_1720",0,0,0,0,0,0,0,14,15,0,0,21,0,0,0,0,0,0
"OTU_1722",0,0,0,0,16,5,0,0,7,0,0,0,0,0,10,5,6,0
"OTU_1723",0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0
"OTU_1726",0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
"OTU_1727",0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0
"OTU_1728",0,0,0,0,0,0,11,0,39,0,0,0,0,0,0,0,0,0
"OTU_1729",0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0
"OTU_173",0,0,52,0,0,0,0,0,0,0,0,278,675,0,625,260,325,70
"OTU_1730",0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0
"OTU_1731",0,0,0,0,8,38,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1734",0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0
"OTU_1735",15,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
"OTU_1736",0,56,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_174",208,92,223,366,7,0,59,72,42,131,951,71,366,53,27,11,0,0
"OTU_1740",0,20,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
"OTU_1743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,11,0
"OTU_1745",0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1746",0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,4
"OTU_1747",0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0
"OTU_1748",0,0,0,0,5,0,8,12,22,3,0,0,0,0,0,0,0,0
"OTU_1749",0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_175",0,0,0,0,0,0,0,0,0,0,0,0,0,2154,0,0,0,0
"OTU_1750",0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1751",0,25,0,0,0,0,0,0,9,0,0,11,0,0,0,0,0,0
"OTU_1752",0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,27,0,0
"OTU_1753",0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1754",0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
"OTU_1755",0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0
"OTU_1757",0,27,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
"OTU_1758",0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_176",20,139,210,1976,0,0,19,0,0,0,313,0,0,0,0,0,0,0
"OTU_1760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"OTU_1766",0,0,0,0,0,0,12,0,0,16,0,0,0,0,0,0,0,0
"OTU_1767",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"OTU_1768",0,0,0,18,0,0,0,13,0,0,0,28,0,0,0,0,0,0
"OTU_177",0,0,0,0,0,0,712,0,0,1367,0,0,0,0,0,0,0,0
"OTU_1772",0,0,0,0,12,0,0,0,0,0,0,53,0,0,0,0,0,0
"OTU_1773",0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
"OTU_1774",27,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"OTU_1776",0,24,0,0,0,0,7,0,0,15,0,0,0,0,0,0,0,0
"OTU_1779",0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0
"OTU_178",0,0,0,0,52,0,0,12,0,0,24,296,0,0,866,88,422,0
"OTU_1781",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1782",0,6,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0
"OTU_1784",0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
"OTU_1787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"OTU_1788",0,9,0,18,0,0,0,0,0,0,23,0,0,0,0,0,0,0
"OTU_1789",0,23,23,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"OTU_179",0,0,171,267,0,0,0,28,0,0,0,971,223,892,0,0,0,0
"OTU_1790",0,0,0,0,0,0,29,0,0,0,0,12,0,0,0,0,0,0
"OTU_1792",0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1795",0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1796",0,0,0,0,0,0,0,0,0,0,0,6,0,0,16,0,0,0
"OTU_1797",0,23,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"OTU_1798",0,0,9,0,2,0,0,16,0,0,0,8,4,0,0,0,0,0
"OTU_18",0,36997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_180",0,2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1800",0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0
"OTU_1801",0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
"OTU_1803",0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1804",0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
"OTU_1806",0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0
"OTU_1808",0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1809",0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_181",0,54,0,0,0,0,0,24,142,0,0,16,1096,25,889,45,237,0
"OTU_1810",0,0,0,0,19,0,0,16,13,0,0,0,0,0,0,0,0,0
"OTU_1811",0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,17,0,0
"OTU_1812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"OTU_1814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,26,0,0
"OTU_1815",0,0,15,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0
"OTU_1816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"OTU_1817",0,42,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"OTU_1818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0
"OTU_182",2121,0,0,0,0,0,0,0,0,0,105,0,0,0,148,49,77,0
"OTU_1820",0,34,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0
"OTU_1821",0,15,0,0,0,0,7,0,25,0,0,0,0,0,0,0,0,0
"OTU_1822",0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0
"OTU_1823",0,0,0,0,0,0,0,0,0,0,0,0,67,6,0,0,0,0
"OTU_1828",0,0,0,0,0,0,0,20,73,0,0,0,0,0,0,0,0,0
