"","BR","CN","DU","EL","HB","HN","KN","MB","MN","NK","PA","PE","RB","RN","SM","SN","SY","TB"
"OTU_1964",0,0,0,0,0,4,2,13,16,3,0,0,0,0,0,0,0,0
"OTU_1967",0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1976",0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1977",0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"OTU_198",0,0,0,0,0,0,0,0,0,0,1894,0,0,0,0,0,0,0
"OTU_2002",0,0,0,0,0,4,0,4,0,0,0,0,0,0,19,12,0,0
"OTU_201",97,0,75,76,0,0,47,0,0,85,445,2,42,48,0,0,0,0
"OTU_2010",0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0
"OTU_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0
"OTU_2026",0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
"OTU_2031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
"OTU_2033",0,0,0,48,0,0,10,0,0,0,8,0,0,0,0,0,0,0
"OTU_2039",0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2040",0,0,19,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"OTU_2054",0,8,0,0,0,5,0,5,0,1,0,2,0,0,0,0,0,0
"OTU_2055",0,0,5,39,0,0,0,0,0,0,0,0,5,4,0,0,0,0
"OTU_2057",0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
"OTU_206",36,95,197,45,0,0,0,0,0,0,79,0,104,142,0,0,0,0
"OTU_2064",0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2075",0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2079",0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0
"OTU_2081",0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0
"OTU_2092",0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,40,0,0
"OTU_21",472,0,0,0,0,0,263,0,0,2428,0,0,0,0,0,0,0,0
"OTU_2111",0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,10,3,0
"OTU_2120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0
"OTU_2134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"OTU_2157",0,0,0,0,10,19,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_216",0,0,0,0,536,284,0,0,0,0,0,0,0,0,0,0,207,0
"OTU_217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,465
"OTU_2171",0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2181",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0
"OTU_2186",0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
