"","BR","CN","DU","EL","HB","HN","KN","MB","MN","NK","PA","PE","RB","RN","SM","SN","SY","TB"
"OTU_177",0,0,0,0,0,0,170,0,0,335,0,0,0,0,0,0,0,0
"OTU_1772",0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0
"OTU_1773",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"OTU_1774",5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_1779",0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0
"OTU_178",0,0,0,0,14,0,0,4,0,0,3,104,0,0,159,144,50,0
"OTU_1781",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1782",0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"OTU_1784",0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
"OTU_1788",0,5,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_1789",0,7,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"OTU_179",0,0,73,26,0,0,0,9,0,0,0,340,67,104,0,0,0,0
"OTU_1796",0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
"OTU_1797",0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"OTU_1798",0,0,4,0,0,0,0,8,0,0,0,3,1,0,0,0,0,0
"OTU_1808",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_181",0,22,0,0,0,0,0,4,17,0,0,5,323,2,157,70,27,0
"OTU_1811",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,29,0,0
"OTU_1812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"OTU_1814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,0,0
"OTU_1815",0,0,7,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"OTU_1816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"OTU_1817",0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_1818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0
"OTU_182",417,0,0,0,0,0,0,0,0,0,13,0,0,0,23,70,9,0
"OTU_1820",0,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"OTU_1823",0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
"OTU_1828",0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0
"OTU_1830",0,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_1833",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
"OTU_1834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"OTU_1848",0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_185",0,0,0,0,124,44,0,43,57,0,0,26,0,0,86,74,30,22
"OTU_1853",0,13,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_1856",0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_1857",0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0
"OTU_1865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
"OTU_1867",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"OTU_1868",0,0,6,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0
"OTU_187",14,0,0,16,0,0,7,0,0,104,199,0,0,2,0,0,0,0
"OTU_1872",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1873",0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0
"OTU_1875",0,0,0,0,0,0,6,5,1,1,0,0,0,0,0,0,0,0
"OTU_1876",0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0
"OTU_1877",0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
"OTU_188",0,0,0,0,2,0,0,175,3,0,0,0,0,0,8,25,82,3
"OTU_1882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0
"OTU_1883",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"OTU_1887",0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
"OTU_1890",0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1893",0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_1894",0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0
"OTU_1897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0
"OTU_1898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"OTU_1899",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"OTU_190",0,0,81,68,72,20,0,4,0,4,0,110,0,5,40,44,26,0
"OTU_1909",0,5,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0
"OTU_191",0,0,0,195,0,0,5,0,0,2,0,3,0,29,0,0,0,0
"OTU_1913",0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0
"OTU_1914",0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
"OTU_1917",0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_192",0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,23
"OTU_1921",0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1922",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
"OTU_1924",0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"OTU_193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151
"OTU_1932",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1934",0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"OTU_1935",0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
"OTU_1939",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_194",17,7,16,52,75,13,15,13,9,17,10,22,12,0,8,0,57,4
"OTU_1940",0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0
"OTU_1944",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"OTU_195",60,0,0,19,0,0,4,0,0,10,141,0,0,3,0,0,0,70
"OTU_1957",7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1964",0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0
"OTU_1979",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"OTU_1985",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1987",0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_199",0,175,45,0,7,5,46,33,13,77,0,41,70,1,36,53,16,0
"OTU_1997",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"OTU_20",47,0,0,107,0,0,0,0,0,0,471,0,14,3400,0,0,0,0
"OTU_200",0,0,8,0,0,0,0,4,3,0,0,38,0,1,68,107,164,0
"OTU_2003",1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_2009",0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
"OTU_201",0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,155
"OTU_2017",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"OTU_2019",0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
"OTU_202",101,0,0,0,0,0,0,0,0,0,186,0,0,10,0,0,0,0
"OTU_203",0,0,133,0,0,0,0,0,0,0,0,0,543,50,0,0,0,0
"OTU_2033",0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"OTU_2036",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"OTU_2038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0
"OTU_2040",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"OTU_2048",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2049",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0
"OTU_205",0,0,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2052",0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0
"OTU_2053",0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
"OTU_2054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"OTU_2055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"OTU_2058",0,0,0,0,3,0,0,1,1,0,0,0,0,0,1,0,2,0
"OTU_2059",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_2067",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_207",0,0,19,0,0,0,0,30,0,0,0,0,0,0,0,0,198,0
"OTU_2072",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2074",0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0
"OTU_2076",0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"OTU_209",3,11,64,24,49,44,14,67,15,36,2,122,91,4,0,0,0,6
"OTU_2090",4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"OTU_2092",0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
"OTU_2099",0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0
"OTU_21",730,0,9,1155,194,121,10,0,0,252,425,284,57,74,584,64,37,45
"OTU_2100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"OTU_2106",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_2108",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"OTU_211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229
"OTU_2110",0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
"OTU_2111",0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0
"OTU_2112",4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_2116",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"OTU_2118",0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"OTU_2120",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"OTU_2123",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2125",0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0
"OTU_2126",0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
"OTU_2127",0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
"OTU_2128",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"OTU_2129",0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2133",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU_2135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"OTU_2137",0,0,0,0,1,9,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_2139",0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_214",0,0,0,0,140,25,0,0,0,0,0,0,0,0,4,0,0,0
"OTU_2145",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"OTU_2147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"OTU_2153",0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
"OTU_2156",0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0
"OTU_2157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"OTU_216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
"OTU_2164",0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0
"OTU_2165",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
"OTU_2173",0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0
"OTU_2175",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_218",0,18,0,0,107,356,27,22,11,0,0,0,32,0,117,119,54,0
"OTU_2184",0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0
"OTU_2185",0,0,0,0,0,0,0,4,3,0,0,0,2,0,0,0,0,0
"OTU_2187",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"OTU_2188",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_219",0,5,0,0,20,208,53,11,6,56,1,11,0,1,46,231,58,0
"OTU_2194",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"OTU_2195",0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2197",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"OTU_2198",0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0
"OTU_22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2969
"OTU_220",0,237,4,0,1,0,64,27,65,4,0,0,87,0,0,0,0,0
"OTU_2203",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2204",0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_2205",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_2214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"OTU_2219",0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_222",0,24,291,0,21,0,16,0,20,15,0,0,84,21,7,27,2,0
"OTU_2220",0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_2223",0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,2
"OTU_2224",0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_2229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"OTU_223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185
"OTU_2230",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"OTU_2232",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_2233",0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2235",0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1
"OTU_2236",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"OTU_2238",0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0
"OTU_224",0,561,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0
"OTU_2242",0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"OTU_2245",0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0
"OTU_2247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"OTU_225",0,6,0,0,0,27,0,0,86,0,0,0,0,0,27,17,19,0
"OTU_2250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0
"OTU_2253",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"OTU_2257",0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0
"OTU_2258",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"OTU_2259",3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_2260",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"OTU_2263",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2264",0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,6,0,0
"OTU_2265",0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_227",0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,25,79
"OTU_2271",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2272",0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
"OTU_2273",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2274",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_2277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"OTU_2279",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_228",0,0,0,0,0,0,0,0,0,0,0,0,5,166,0,0,0,0
"OTU_2282",0,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_2284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"OTU_2288",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2289",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2291",0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"OTU_2294",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2295",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2297",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"OTU_2298",0,0,0,0,1,0,0,0,2,0,0,0,10,0,0,0,0,0
"OTU_2299",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"OTU_2300",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"OTU_2303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"OTU_231",58,45,77,17,143,0,19,0,10,9,18,0,33,34,0,0,6,0
"OTU_2312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
"OTU_232",0,179,0,0,0,0,30,32,22,75,3,116,0,0,0,0,0,0
"OTU_2322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"OTU_2325",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2326",0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_2327",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
"OTU_233",0,0,0,0,354,34,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2332",0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU_2339",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,20,0,0
"OTU_234",91,0,0,9,0,0,1,0,0,2,145,0,0,0,0,0,0,0
"OTU_2342",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"OTU_2345",0,4,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0
"OTU_2356",0,0,0,0,1,0,0,0,0,0,0,5,0,0,2,0,1,0
"OTU_2360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"OTU_2364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"OTU_2366",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_237",0,0,13,119,5,0,3,0,2,0,0,128,17,0,0,0,0,2
"OTU_2370",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_2371",0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"OTU_2373",0,0,0,0,0,6,0,3,0,2,0,0,0,0,0,0,0,0
"OTU_2374",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_2376",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"OTU_2378",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_238",0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2380",0,0,3,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0
"OTU_2382",0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2384",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"OTU_2386",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_2387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"OTU_2389",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2394",0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
"OTU_2395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"OTU_2398",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_240",10,0,0,67,26,0,0,0,0,0,47,22,25,0,0,0,0,8
"OTU_241",0,83,68,0,29,42,16,9,8,9,0,12,18,4,22,48,57,0
"OTU_2410",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
"OTU_2417",0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_2418",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2419",0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"OTU_242",0,0,0,20,0,0,17,0,0,209,4,0,0,8,3,0,0,5
"OTU_2420",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"OTU_2421",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"OTU_243",0,17,46,0,0,0,0,11,0,0,5,0,0,0,10,0,0,104
"OTU_2433",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"OTU_2434",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"OTU_2440",0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2441",0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_245",0,0,11,0,24,22,7,101,22,6,0,0,44,1,13,18,7,47
"OTU_2450",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2455",0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"OTU_2456",0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0
"OTU_246",119,0,0,17,0,0,22,0,4,97,2,0,0,9,0,0,0,0
"OTU_2465",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"OTU_2473",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_2479",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_248",0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2490",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_2491",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
"OTU_2493",0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"OTU_2494",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"OTU_25",634,0,0,0,0,0,9,0,0,261,4,0,0,0,111,251,813,0
"OTU_250",0,0,0,0,0,0,38,36,83,12,8,114,20,0,0,0,0,0
"OTU_2500",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_2502",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"OTU_2503",0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_2506",0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0
"OTU_2508",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"OTU_2509",0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
"OTU_251",63,0,0,10,0,0,3,0,0,37,90,11,0,10,0,0,4,0
"OTU_2510",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"OTU_2513",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2517",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2525",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2529",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_2530",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_2543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"OTU_2545",1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"OTU_255",230,0,0,0,0,0,0,0,0,0,26,0,0,9,0,0,0,0
"OTU_2552",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2553",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2554",0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"OTU_2556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0
"OTU_2559",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2562",0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0
"OTU_257",0,0,0,0,97,0,0,13,0,0,0,407,0,0,0,0,0,0
"OTU_2574",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0
"OTU_2575",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"OTU_2578",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2579",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_258",49,0,0,23,0,0,5,0,0,8,54,0,0,3,0,0,0,35
"OTU_2582",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2588",0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_2593",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"OTU_2596",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"OTU_260",0,0,0,0,15,22,0,0,0,0,0,0,0,0,102,165,34,5
"OTU_261",1,108,0,0,23,21,11,0,20,0,5,0,0,0,100,199,11,0
"OTU_2610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"OTU_2612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"OTU_2613",0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"OTU_2615",0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"OTU_2619",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
"OTU_2625",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"OTU_2626",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"OTU_2627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
